@relation fuzzy
@attribute a numeric
@attribute b numeric
@attribute s numeric
@data
%input1,input2, output3
0.837511805	,	-0.000704029	,	-2.809865297
0.909867018	,	0.000103365	,	-2.765436646
1.479536656	,	0.000813814	,	-2.418975729
1.559885001	,	0.000114783	,	-2.370611429
1.150913672	,	-0.000584245	,	-2.619436223
0.659421618	,	-0.000702132	,	-2.918035033
0.659928502	,	7.24E-07	,	-2.917313148
1.240276756	,	0.000829069	,	-2.564290519
1.332646926	,	0.000131957	,	-2.508624018
0.937035123	,	-0.00056516	,	-2.749333533
1.037384269	,	0.000143356	,	-2.687958014
1.52982851	,	0.000703492	,	-2.39E+00
1.530321952	,	7.05E-07	,	-2.388639489
1.142747179	,	-0.000553678	,	-2.624378446
0.760515972	,	-0.000546045	,	-2.856538971
0.87290901	,	0.000160561	,	-2.787848655
1.479903658	,	0.000867135	,	-2.418719334
1.480376364	,	6.75E-07	,	-2.418976267
0.990254106	,	-0.000700175	,	-2.717088316
0.62137295	,	-0.000526973	,	-2.941042411
0.74579542	,	0.000177746	,	-2.865045979
1.36350116	,	0.000882437	,	-2.489411548
1.495885589	,	0.000189121	,	-2.409437715
1.007068602	,	-0.00069831	,	-2.706874196
0.519604518	,	-0.000696377	,	-3.002955669
0.656038515	,	0.000194906	,	-2.919553028
1.28444571	,	0.000897725	,	-2.537419493
1.428866051	,	0.000206315	,	-2.450134251
1.089296645	,	-0.000485099	,	-2.656803493
1.089770628	,	6.77E-07	,	-2.656228705
1.090265225	,	7.07E-07	,	-2.65592827
0.756063498	,	-0.000477431	,	-2.859202942
0.91250959	,	0.000223494	,	-2.763755722
1.55957851	,	0.000924384	,	-2.370289625
1.723986657	,	0.000234869	,	-2.270861593
1.078485576	,	-0.000922144	,	-2.663628149
0.753024489	,	-0.000464944	,	-2.86104146
0.753534958	,	7.29E-07	,	-2.860456939
0.438056769	,	-0.000450683	,	-3.052342743
0.610590053	,	0.000246476	,	-2.947125549
1.271114799	,	0.000943607	,	-2.5454877
1.451652779	,	0.000257911	,	-2.436261301
1.152202295	,	-0.000427786	,	-2.618561092
0.858059602	,	-0.000420204	,	-2.797217323
0.858542929	,	6.90E-07	,	-2.80E+00
1.341685224	,	0.000690203	,	-2.502783212
1.534203442	,	0.000275026	,	-2.386109728
1.248083566	,	-0.000408743	,	-2.560312063
0.967286324	,	-0.000401139	,	-2.730862342
0.967760865	,	6.78E-07	,	-2.73033697
0.968259539	,	7.12E-07	,	-2.730034056
0.6928398	,	-0.000393457	,	-2.897555197
0.901411684	,	0.00029796	,	-2.770449519
1.113975001	,	0.000303662	,	-2.641336153
0.851863625	,	-0.000374445	,	-2.800953744
0.852342673	,	6.84E-07	,	-2.800441537
1.331498046	,	0.000684508	,	-2.508974405
1.552080872	,	0.000315118	,	-2.375225918
1.298024556	,	-0.000362938	,	-2.529951085
1.049299047	,	-0.000355322	,	-2.681021194
1.28185757	,	0.000332226	,	-2.539347253
1.282332253	,	6.78E-07	,	-2.539267506
0.806855246	,	-0.000679253	,	-2.828471291
0.568801706	,	-0.000340076	,	-2.972863866
0.809401396	,	0.000343714	,	-2.826307142
1.528632348	,	0.001027473	,	-2.389021336
1.415162732	,	-0.000162099	,	-2.458683118
0.829707731	,	-0.000836364	,	-2.814683467
1.082255655	,	0.000360783	,	-2.660566304
1.556038573	,	0.000676833	,	-2.372595075
1.55653469	,	7.09E-07	,	-2.372717969
1.33983224	,	-0.000309575	,	-2.50452575
1.128479342	,	-0.000301933	,	-2.632895949
0.922453279	,	-0.000294323	,	-2.758030684
1.180143497	,	0.000368129	,	-2.601105185
1.62948681	,	0.000641919	,	-2.328005083
1.608279982	,	-3.03E-05	,	-2.341306466
1.388625596	,	-0.000313792	,	-2.4748914
1.174355816	,	-0.0003061	,	-2.605033265
0.965451293	,	-0.000298435	,	-2.731916326
1.319725996	,	0.000506107	,	-2.516236844
1.675382601	,	0.000508081	,	-2.300212211
1.474599715	,	-0.000286833	,	-2.422655186
0.89988048	,	-0.000821027	,	-2.772051971
0.878994534	,	-2.98E-05	,	-2.784271327
1.23746572	,	0.000512102	,	-2.566197401
1.047532906	,	-0.000271333	,	-2.682044353
0.86296613	,	-0.000263667	,	-2.794144812
1.146281089	,	0.000404736	,	-2.62164995
1.589458603	,	0.000633111	,	-2.352323436
1.568851744	,	-2.94E-05	,	-2.365254517
1.392500066	,	-0.000251931	,	-2.472501468
1.2215331	,	-0.000244239	,	-2.576341453
1.055928802	,	-0.000236578	,	-2.676924206
1.035457406	,	-2.92E-05	,	-2.689236041
1.015057486	,	-2.91E-05	,	-2.701626812
0.854967395	,	-0.0002287	,	-2.798982585
0.700257072	,	-0.000221015	,	-2.892948393
1.007995809	,	0.000439627	,	-2.705621563
1.778155162	,	0.001100228	,	-2.237418105
1.696099452	,	-0.000117222	,	-2.288016786
0.761860273	,	-0.001334627	,	-2.856187207
0.682529621	,	-0.00011333	,	-2.903652531
1.458087613	,	0.00110794	,	-2.43181897
1.781989924	,	0.000462718	,	-2.24E+00
1.252485906	,	-0.000756434	,	-2.557843631
0.727007315	,	-0.000750684	,	-2.877012516
1.10883123	,	0.000545463	,	-2.644308087
1.492039404	,	0.00054744	,	-2.411548905
1.375120045	,	-0.000167028	,	-2.483007786
0.857872197	,	-0.000738925	,	-2.797519103
0.793558804	,	-9.19E-05	,	-2.836201227
1.587848085	,	0.001134699	,	-2.352987027
1.526309984	,	-8.79E-05	,	-2.391128837
0.608975995	,	-0.001310477	,	-2.949033584
0.550164951	,	-8.40E-05	,	-2.984033021
1.349854875	,	0.001142414	,	-2.497536734
1.706074216	,	0.000508885	,	-2.281569831
1.205285253	,	-0.000715413	,	-2.586488759
0.708524962	,	-0.000709658	,	-2.888214406
1.072771498	,	0.000520352	,	-2.666226341
1.498195136	,	0.000607748	,	-2.407772096
1.478934352	,	-2.75E-05	,	-2.419868851
1.402618708	,	-0.000109022	,	-2.4662709
1.331690494	,	-0.000101326	,	-2.509347848
1.266127643	,	-9.37E-05	,	-2.54916592
0.785845618	,	-0.000686117	,	-2.841236455
0.766755716	,	-2.73E-05	,	-2.852443235
1.167795015	,	0.000572913	,	-2.608476613
1.113061303	,	-7.82E-05	,	-2.642128645
1.063689165	,	-7.05E-05	,	-2.672112558
1.044773236	,	-2.70E-05	,	-2.68357633
1.025928039	,	-2.69E-05	,	-2.695022769
0.982067794	,	-6.27E-05	,	-2.721684401
0.943586731	,	-5.50E-05	,	-2.745053109
0.910462801	,	-4.73E-05	,	-2.765167938
0.891759524	,	-2.67E-05	,	-2.776516083
0.873122143	,	-2.66E-05	,	-2.787836301
0.84549605	,	-3.95E-05	,	-2.804623854
0.823244816	,	-3.18E-05	,	-2.818134638
1.260735297	,	0.000624986	,	-2.551992591
1.292592302	,	4.55E-05	,	-2.533007391
0.463351651	,	-0.00118463	,	-3.037410538
0.493530446	,	4.31E-05	,	-3.018355829
1.383245412	,	0.001271021	,	-2.47717485
1.8481685	,	0.000664176	,	-2.195165568
1.451415821	,	-0.00056679	,	-2.44E+00
0.621442006	,	-0.001185677	,	-2.941388346
0.651383648	,	4.28E-05	,	-2.922476648
1.541304165	,	0.001271315	,	-2.38117158
1.571454468	,	4.31E-05	,	-2.363629175
1.180277383	,	-0.000558824	,	-2.601585859
1.231721751	,	7.35E-05	,	-2.569962304
1.243374695	,	1.66E-05	,	-2.562920128
1.254187622	,	1.54E-05	,	-2.556353154
1.308404735	,	7.75E-05	,	-2.523382893
1.367215864	,	8.40E-05	,	-2.487657139
0.987132398	,	-0.000542976	,	-2.718891648
0.995092948	,	1.14E-05	,	-2.713728821
1.446027949	,	0.000644193	,	-2.439435167
1.513103679	,	9.58E-05	,	-2.399038096
1.585009726	,	0.000102723	,	-2.355358349
1.214323097	,	-0.000529552	,	-2.58088939
0.773697276	,	-0.000629465	,	-2.848581891
0.77884328	,	7.35E-06	,	-2.845080575
0.857194548	,	0.00011193	,	-2.797424261
0.940560246	,	0.000119094	,	-2.746783787
1.028943144	,	0.000126261	,	-2.693095894
1.527659974	,	0.000712453	,	-2.389809658
1.531253376	,	5.13E-06	,	-2.388070966
1.129315169	,	-0.000574197	,	-2.632549092
1.227351046	,	0.000140051	,	-2.572575158
1.330498615	,	0.000147354	,	-2.509919211
0.931974188	,	-0.000569321	,	-2.75240997
0.534621506	,	-0.000567647	,	-2.993758683
0.645248969	,	0.000158039	,	-2.926129877
1.158303223	,	0.000732935	,	-2.614141073
1.218517699	,	8.60E-05	,	-2.577974503
0.883990843	,	-0.000477896	,	-2.781500852
1.342523045	,	0.000655046	,	-2.50229643
1.802277035	,	0.000656791	,	-2.22304431
1.471471264	,	-0.00047258	,	-2.424665337
1.144575289	,	-0.000466994	,	-2.62E+00
1.280862957	,	0.000194697	,	-2.540037894
1.282270737	,	2.01E-06	,	-2.539304031
1.283626872	,	1.94E-06	,	-2.538480367
1.425055558	,	0.000202041	,	-2.45245141
1.571747436	,	0.00020956	,	-2.363346781
1.260496204	,	-0.000444645	,	-2.552793915
0.414583803	,	-0.001208446	,	-3.067045744
0.031853735	,	-0.000546757	,	-3.299124636
0.189041286	,	0.000224554	,	-3.203185982
0.732690789	,	0.000776642	,	-2.872626945
1.280279939	,	0.00078227	,	-2.540022376
0.984729916	,	-0.000422214	,	-2.72E+00
0.985588872	,	1.23E-06	,	-2.71950796
1.452331152	,	0.000666775	,	-2.435592466
1.627936477	,	0.000250865	,	-2.33E+00
1.340320916	,	-0.000410879	,	-2.504288846
0.589486356	,	-0.001072621	,	-2.96073139
0.682962584	,	0.000133537	,	-2.903238307
1.24626962	,	0.000804724	,	-2.560665826
1.440385982	,	0.000277309	,	-2.443092508
1.069270566	,	-0.000530165	,	-2.67E+00
0.699474178	,	-0.000528281	,	-2.89360494
0.901511799	,	0.000288625	,	-2.770394603
1.373298964	,	0.000673982	,	-2.48E+00
1.846404744	,	0.000675865	,	-2.196229546
1.582610207	,	-0.000376849	,	-2.357103452
0.850367678	,	-0.001046061	,	-2.80E+00
0.59457164	,	-0.000365423	,	-2.95722626
1.177633754	,	0.000832946	,	-2.602336888
1.764657841	,	0.000838606	,	-2.245780066
1.51681069	,	-0.000354067	,	-2.397056251
0.682548692	,	-0.001191803	,	-2.904276246
0.324703861	,	-0.000511207	,	-3.121228261
0.558593365	,	0.000334128	,	-2.978652544
1.153561775	,	0.000849955	,	-2.616947284
1.752490616	,	0.000855613	,	-2.25315968
1.397265761	,	-0.000507464	,	-2.46975799
0.5669863	,	-0.001186114	,	-2.974464561
0.339085267	,	-0.000325573	,	-3.112383952
0.591580229	,	0.000360707	,	-2.958599683
1.198490694	,	0.000867015	,	-2.589647117
1.199007489	,	7.38E-07	,	-2.589878612
0.850430352	,	-0.000497967	,	-2.801897144
1.113575114	,	0.000375921	,	-2.641533512
1.382031341	,	0.000383509	,	-2.478470054
1.17407155	,	-0.000297085	,	-2.6052006
0.694185588	,	-0.000685551	,	-2.89690985
0.694714236	,	7.55E-07	,	-2.896184405
0.971187909	,	0.000394962	,	-2.728006626
1.252989799	,	0.000402574	,	-2.556837103
1.540096047	,	0.000410152	,	-2.382445795
1.202184548	,	-0.000482731	,	-2.588234607
0.383901526	,	-0.001168976	,	-3.0856587
0.195965968	,	-0.000268479	,	-3.199280372
0.826842777	,	0.000901253	,	-2.815361093
1.461695748	,	0.000906933	,	-2.429753662
1.281711833	,	-0.00025712	,	-2.539796788
0.467382347	,	-0.001163328	,	-3.034949794
0.138787505	,	-0.000469421	,	-3.234128275
0.449878015	,	0.000444415	,	-3.04E+00
1.092744833	,	0.000918381	,	-2.653843831
1.739578807	,	0.000924049	,	-2.260959333
1.575540549	,	-0.00023434	,	-2.361313121
0.765189433	,	-0.001157644	,	-2.854060796
0.443227711	,	-0.000459945	,	-3.049207389
0.772900119	,	0.000470961	,	-2.85E+00
1.42768074	,	0.000935401	,	-2.45039618
1.596736303	,	0.000241508	,	-2.348148631
0.960277693	,	-0.000909227	,	-2.74E+00
1.131974477	,	0.000245281	,	-2.630440151
1.794670188	,	0.000946708	,	-2.227483156
1.654545396	,	-0.000200178	,	-2.313305701
0.852247243	,	-0.00114614	,	-2.80117579
0.540938534	,	-0.000444727	,	-2.98984941
0.897119418	,	0.00050883	,	-2.772923477
1.567745063	,	0.000958037	,	-2.365308224
1.568229857	,	6.93E-07	,	-2.365614379
0.769963022	,	-0.001140381	,	-2.85E+00
0.645855883	,	-0.000177296	,	-2.925965678
1.015388066	,	0.000527903	,	-2.70107588
1.390226697	,	0.000535484	,	-2.473396738
1.088248836	,	-0.000431397	,	-2.657408214
0.787606153	,	-0.00042949	,	-2.84E+00
1.17041248	,	0.000546866	,	-2.606903187
0.872420272	,	-0.000425703	,	-2.788497972
0.575769361	,	-0.000423787	,	-2.968681027
0.966562152	,	0.000558275	,	-2.730713236
1.657134682	,	0.000986532	,	-2.310995959
1.657618328	,	6.91E-07	,	-2.311320162
0.871374472	,	-0.001123206	,	-2.789544537
0.779234451	,	-0.000131629	,	-2.84492521
1.183368287	,	0.000577334	,	-2.60E+00
1.099213489	,	-0.000120221	,	-2.650564572
1.019033935	,	-0.000114542	,	-2.699261942
1.513100143	,	0.000705809	,	-2.398657352
1.513590745	,	7.01E-07	,	-2.398801963
0.943856383	,	-0.000813906	,	-2.745337102
0.871708888	,	-0.000103068	,	-2.79E+00
1.297123068	,	0.000607735	,	-2.529901785
1.017823238	,	-0.000399	,	-2.700165222
0.739863174	,	-0.000397086	,	-2.868995584
1.173258456	,	0.000619136	,	-2.60512905
1.117054329	,	-8.03E-05	,	-2.639704538
0.623958481	,	-0.000704423	,	-2.94E+00
0.624464791	,	7.23E-07	,	-2.938853671
1.065881254	,	0.000630595	,	-2.670341934
1.512619653	,	0.000638198	,	-2.398991639
1.468437628	,	-6.31E-05	,	-2.426265593
0.933337291	,	-0.000764429	,	-2.751697138
0.93381557	,	6.83E-07	,	-2.75E+00
1.42920141	,	0.000707694	,	-2.449615586
1.393029198	,	-5.17E-05	,	-2.4720616
0.86598223	,	-0.000752924	,	-2.792601377
0.837818903	,	-4.02E-05	,	-2.809287375
1.308515221	,	0.000672423	,	-2.522941591
1.308988778	,	6.77E-07	,	-2.52E+00
0.814607265	,	-0.000706259	,	-2.823778685
0.794462882	,	-2.88E-05	,	-2.835614898
1.273202244	,	0.000683913	,	-2.54E+00
1.261053195	,	-1.74E-05	,	-2.552203011
0.758011598	,	-0.000718631	,	-2.858161826
0.75849396	,	6.89E-07	,	-2.86E+00
1.25387335	,	0.000707685	,	-2.556108448
1.249744814	,	-5.90E-06	,	-2.559064905
0.754748752	,	-0.000707137	,	-2.86E+00
0.758636644	,	5.55E-06	,	-2.857355144
1.261386883	,	0.000718215	,	-2.551538163
1.261858408	,	6.74E-07	,	-2.551703244
0.767473879	,	-0.000706264	,	-2.852407208
0.779389054	,	1.70E-05	,	-2.844742961
1.290194292	,	0.000729722	,	-2.534033537
1.310109366	,	2.85E-05	,	-2.522378326
0.839131156	,	-0.000672826	,	-2.808863316
1.100087947	,	0.000372795	,	-2.649727506
1.858561954	,	0.001083534	,	-2.188590297
1.890420576	,	4.55E-05	,	-2.169888929
1.164328951	,	-0.001037274	,	-2.61E+00
0.442233897	,	-0.001031564	,	-3.050147258
0.482080522	,	5.69E-05	,	-3.025301712
1.244524261	,	0.001089205	,	-2.561546915
1.514762962	,	0.000386055	,	-2.397848078
1.067709244	,	-0.000638648	,	-2.670006225
1.340587799	,	0.000389827	,	-2.50E+00
1.614801711	,	0.000391734	,	-2.337081591
1.175741503	,	-0.000627229	,	-2.604381342
0.741993395	,	-0.00061964	,	-2.867832847
0.742480842	,	6.96E-07	,	-2.867171188
1.236478564	,	0.000705711	,	-2.566675144
1.300241647	,	9.11E-05	,	-2.52833254
0.874511163	,	-0.000608186	,	-2.787335597
0.946272811	,	0.000102517	,	-2.743324463
1.515501225	,	0.000813183	,	-2.40E+00
1.515975667	,	6.78E-07	,	-2.397353384
1.022986417	,	-0.00070427	,	-2.697209334
0.610597404	,	-0.000589127	,	-2.947624013
0.694374023	,	0.000119681	,	-2.896315817
1.274296981	,	0.000828461	,	-2.543627314
1.366029396	,	0.000131046	,	-2.488348232
0.874345243	,	-0.000702406	,	-2.787491943
0.874843071	,	7.11E-07	,	-2.786774864
0.97060391	,	0.000136801	,	-2.728524229
0.579532568	,	-0.000558673	,	-2.966474683
0.683302483	,	0.000148243	,	-2.903022551
1.47368961	,	0.001129124	,	-2.422329178
1.774556553	,	0.00042981	,	-2.24002364
1.394130625	,	-0.000543466	,	-2.471683553
1.019024267	,	-0.000535866	,	-2.699516514
1.01950122	,	6.81E-07	,	-2.698910073
1.019995818	,	7.07E-07	,	-2.698609641
0.650249103	,	-0.00052821	,	-2.923503928
0.774010421	,	0.000176802	,	-2.847908921
1.391258134	,	0.000881782	,	-2.472552625
1.522978256	,	0.000188172	,	-2.392982359
1.033959067	,	-0.000698599	,	-2.690541267
0.546291852	,	-0.000696667	,	-2.986746122
0.68205397	,	0.000193946	,	-2.903751977
1.309986474	,	0.000897046	,	-2.521906694
1.453731846	,	0.000205351	,	-2.435031498
1.11328832	,	-0.000486348	,	-2.64223182
1.113762174	,	6.77E-07	,	-2.641656331
1.114255688	,	7.05E-07	,	-2.641356555
0.779176923	,	-0.000478684	,	-2.845164713
0.934936951	,	0.000222514	,	-2.750134077
1.58150983	,	0.000923676	,	-2.35696919
1.419538627	,	-0.000231387	,	-2.456066218
0.773412866	,	-0.000923037	,	-2.84892767
0.94114179	,	0.000239613	,	-2.746354498
1.755459555	,	0.001163311	,	-2.251163675
2.085622454	,	0.000471661	,	-2.051058065
1.774529363	,	-0.000444419	,	-2.240572813
1.136452495	,	-0.000911538	,	-2.628413189
0.502371741	,	-0.00090583	,	-3.013545997
0.686057472	,	0.000262408	,	-2.901276957
1.504317213	,	0.001168942	,	-2.40E+00
1.841109314	,	0.000481132	,	-2.199567802
1.548642178	,	-0.00041781	,	-2.377759714
0.92254679	,	-0.000894422	,	-2.758327905
0.780554067	,	-0.000202847	,	-2.844165659
1.461601808	,	0.000972925	,	-2.429769276
1.322254112	,	-0.000199068	,	-2.515137269
0.704131622	,	-0.000883032	,	-2.890985037
0.911713303	,	0.000296545	,	-2.764193266
1.392299959	,	0.000686552	,	-2.472042517
1.392797705	,	7.11E-07	,	-2.472171189
1.124317728	,	-0.000383543	,	-2.635471897
0.861182973	,	-0.000375907	,	-2.795294082
1.080810636	,	0.000313754	,	-2.661473641
1.304416516	,	0.000319437	,	-2.525653124
0.827452653	,	-0.000681377	,	-2.815961807
0.827953046	,	7.15E-07	,	-2.815255685
1.055595016	,	0.000325203	,	-2.676782248
0.811125597	,	-0.000349242	,	-2.83E+00
1.046766637	,	0.00033663	,	-2.68213735
1.762491757	,	0.001022464	,	-2.246980591
1.645808853	,	-0.00016669	,	-2.318592395
0.696741926	,	-0.00135581	,	-2.895752011
0.582738985	,	-0.000162861	,	-2.964294104
1.303792528	,	0.001030076	,	-2.52558517
1.555373497	,	0.000359401	,	-2.37319821
0.973223227	,	-0.000831643	,	-2.727510345
0.865855043	,	-0.000153383	,	-2.792325062
1.597516428	,	0.001045231	,	-2.347170692
1.492797181	,	-0.000149599	,	-2.411520894
0.551713017	,	-0.001344406	,	-2.983834601
0.438699735	,	-0.000161448	,	-3.051782082
1.153782259	,	0.001021546	,	-2.616705287
1.403429461	,	0.000356639	,	-2.46548985
1.187630489	,	-0.000308284	,	-2.596971584
1.16628973	,	-3.05E-05	,	-2.609769732
1.1450179	,	-3.04E-05	,	-2.622690099
0.934721389	,	-0.000300424	,	-2.750582694
0.729797387	,	-0.000292749	,	-2.87504801
0.995689906	,	0.000379846	,	-2.713133799
1.820255966	,	0.001177952	,	-2.211797868
2.179424154	,	0.000513097	,	-1.994057688
1.985343362	,	-0.000277258	,	-2.112426276
1.413796456	,	-0.000816496	,	-2.459900192
0.464772513	,	-0.001355748	,	-3.036648186
0.362681919	,	-0.000145844	,	-3.097945796
1.107530404	,	0.001064069	,	-2.644771411
1.393700163	,	0.000408814	,	-2.47136658
1.221183074	,	-0.000246453	,	-2.576555366
1.200439413	,	-2.96E-05	,	-2.589026843
1.179761877	,	-2.95E-05	,	-2.601586242
1.012742443	,	-0.000238599	,	-2.703156593
0.851096997	,	-0.000230922	,	-2.801334758
1.153459548	,	0.000431947	,	-2.61727266
1.132935991	,	-2.93E-05	,	-2.630027972
0.6538296	,	-0.000684438	,	-2.921421168
0.5030432	,	-0.000215409	,	-3.012731895
0.813595669	,	0.000443646	,	-2.823696419
1.585459604	,	0.001102663	,	-2.35445786
1.50532573	,	-0.000114477	,	-2.403890314
0.970630725	,	-0.00076385	,	-2.729045008
0.838708813	,	-0.00018846	,	-2.808834246
1.218558155	,	0.000542642	,	-2.577662503
1.599785587	,	0.000544611	,	-2.34610641
1.475972571	,	-0.000176876	,	-2.421756235
0.9535399	,	-0.000746332	,	-2.739415527
0.93350242	,	-2.86E-05	,	-2.751162735
1.317502568	,	0.000548572	,	-2.517560634
1.204534439	,	-0.000161383	,	-2.586617397
1.096931443	,	-0.000153719	,	-2.65197046
1.077066273	,	-2.84E-05	,	-2.663962466
1.057275375	,	-2.83E-05	,	-2.675983317
0.955194825	,	-0.000145829	,	-2.74E+00
0.858496854	,	-0.00013814	,	-2.796785405
0.76715947	,	-0.000130482	,	-2.852258826
1.159369488	,	0.0005603	,	-2.61E+00
1.552959929	,	0.000562272	,	-2.374536902
1.469738561	,	-0.000118888	,	-2.425508422
0.976093227	,	-0.000705208	,	-2.725692514
0.956596834	,	-2.79E-05	,	-2.737134822
1.352947441	,	0.000566215	,	-2.496020577
1.280581104	,	-0.00010338	,	-2.540392694
1.213582385	,	-9.57E-05	,	-2.581082905
0.732245017	,	-0.000687625	,	-2.873794013
0.712964138	,	-2.75E-05	,	-2.885116191
1.113436204	,	0.000572103	,	-2.641494272
1.057275123	,	-8.02E-05	,	-2.676014147
1.006477772	,	-7.26E-05	,	-2.706863728
1.410977827	,	0.000577857	,	-2.460766023
1.816861926	,	0.000579834	,	-2.214233727
1.774190868	,	-6.10E-05	,	-2.240551026
1.309380693	,	-0.000664015	,	-2.523231458
0.422437536	,	-0.001267062	,	-3.062309924
0.397030941	,	-3.63E-05	,	-3.077017929
1.233133523	,	0.001194432	,	-2.568399304
1.640602485	,	0.000582099	,	-2.321291011
1.188058699	,	-0.000646491	,	-2.596911333
0.309482103	,	-0.001255109	,	-3.130911086
0.317031646	,	1.08E-05	,	-3.125581007
1.209483856	,	0.001274932	,	-2.582713177
1.675071086	,	0.000665125	,	-2.300302999
1.278701592	,	-0.000566242	,	-2.54180795
0.442354075	,	-0.001194782	,	-3.050170269
0.039560247	,	-0.00057542	,	-3.294460563
0.078552443	,	5.57E-05	,	-3.270403773
0.543219029	,	0.000663809	,	-2.987781973
1.433640088	,	0.00127203	,	-2.446565065
1.903570826	,	0.00067133	,	-2.161510152
1.512591722	,	-0.000558542	,	-2.39973989
0.685305191	,	-0.001181838	,	-2.9025961
0.717993162	,	4.67E-05	,	-2.882015818
1.610688703	,	0.001275279	,	-2.339025716
1.644261031	,	4.80E-05	,	-2.3194037
0.818826989	,	-0.001179191	,	-2.821494474
0.438479975	,	-0.000543353	,	-3.052140198
0.91696777	,	0.000683554	,	-2.760757426
1.813826151	,	0.001281226	,	-2.215638628
1.851978238	,	5.45E-05	,	-2.193233023
1.031525109	,	-0.001172076	,	-2.692299143
0.660317338	,	-0.000530297	,	-2.917389769
1.148010725	,	0.000696705	,	-2.620415473
1.639252053	,	0.000701773	,	-2.322036224
1.234744177	,	-0.000577868	,	-2.5685143
0.831221883	,	-0.00057646	,	-2.813610542
